record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,aqi_pm,uhs_service_coverage_index
11332,THA,Thailand,Southeast Asia,Upper-Middle,12/27/2015,2015,12,52,15.87,100.99,70,18.91,0.25,112,0,0,0,0,20.2,5,58.9,35.4,5.3,16.6,9.8,63.8,14913,66,91.9,71.68060837,76
11333,THA,Thailand,Southeast Asia,Upper-Middle,1/3/2016,2016,1,53,15.87,100.99,70,15.37,-0.32,73.5,0,0,0,0,88.7,116,88.5,30.5,6.8,24.4,6.4,61.5,14938,63.4,94.8,174.2732475,
11334,THA,Thailand,Southeast Asia,Upper-Middle,1/10/2016,2016,1,1,15.87,100.99,70,16.06,0.24,81.4,0,0,0,0,46.5,70,65.1,27.9,4.8,35.2,0,60.2,14938,75.3,96.6,128.0854271,
11335,THA,Thailand,Southeast Asia,Upper-Middle,1/17/2016,2016,1,2,15.87,100.99,70,18.82,0.07,100.3,0,0,0,0,58.2,94,62.2,33.4,5.5,21.9,6.9,56.6,14938,75,88.3,152.8927039,
11336,THA,Thailand,Southeast Asia,Upper-Middle,1/24/2016,2016,1,3,15.87,100.99,70,18.18,-0.36,101.7,0,0,0,0,7.2,-4,65.2,30.2,5.8,24.5,5.6,65.4,14938,70.9,84,40,
11337,THA,Thailand,Southeast Asia,Upper-Middle,1/31/2016,2016,1,4,15.87,100.99,70,19.42,-0.05,123,0,0,0,0,81,111,74,28.4,6.3,25.7,12.8,62.8,14938,60.3,99.8,168.8755365,
11338,THA,Thailand,Southeast Asia,Upper-Middle,2/7/2016,2016,2,5,15.87,100.99,70,21.4,-0.37,71.2,1,0,0,1,17,36,76.1,24.3,29.6,15.5,19.1,55,14962,60.2,91.6,65.71863118,
11339,THA,Thailand,Southeast Asia,Upper-Middle,2/14/2016,2016,2,6,15.87,100.99,70,24.91,-0.88,95.6,1,0,0,1,66.4,107,81.6,28.5,37.4,17.7,32.2,59.1,14962,67.4,95.7,158.6409156,
11340,THA,Thailand,Southeast Asia,Upper-Middle,2/21/2016,2016,2,7,15.87,100.99,70,20.28,-0.06,129.5,0,0,0,0,30.4,35,73,28.4,41.1,22.7,12.3,61.6,14962,70.8,96,90.68441065,
11341,THA,Thailand,Southeast Asia,Upper-Middle,2/28/2016,2016,2,8,15.87,100.99,70,23.26,-1.01,145.5,0,0,0,0,30.7,29,61.4,27.2,46.1,25.2,9.8,65,14962,69.7,89.4,91.24334601,
11342,THA,Thailand,Southeast Asia,Upper-Middle,3/6/2016,2016,3,9,15.87,100.99,70,20.59,-0.18,113,0,0,0,0,40.2,91,60.7,25.6,28.2,14.1,18,53.6,14987,66.2,88.8,112.5728643,
11343,THA,Thailand,Southeast Asia,Upper-Middle,3/13/2016,2016,3,10,15.87,100.99,70,23.84,0.51,127,3,0,0,3,23.7,36,55.3,39.4,45.4,18.3,48.2,55.9,14987,66.1,88.6,78.20152091,
11344,THA,Thailand,Southeast Asia,Upper-Middle,3/20/2016,2016,3,11,15.87,100.99,70,26.12,0.89,118.3,2,0,0,2,16.9,17,63.5,42.7,36.7,20.1,38.2,55.9,14987,61.9,88.2,65.53231939,
11345,THA,Thailand,Southeast Asia,Upper-Middle,3/27/2016,2016,3,12,15.87,100.99,70,23.61,0.15,135.6,0,0,0,0,41.2,45,57,31.4,41.6,12.5,8.9,58.2,14987,69.6,94.5,115.0351759,
11346,THA,Thailand,Southeast Asia,Upper-Middle,4/3/2016,2016,4,13,15.87,100.99,70,20.37,-0.23,93.9,0,0,0,0,61.8,102,90.3,22.1,20,23.9,8.1,59.7,15011,69.4,91.5,155.416309,
11347,THA,Thailand,Southeast Asia,Upper-Middle,4/10/2016,2016,4,14,15.87,100.99,70,22.81,-0.17,80.8,0,0,0,0,14.9,3,72.5,16.9,58.9,29.2,16.4,62,15011,72,100,61.80608365,
11348,THA,Thailand,Southeast Asia,Upper-Middle,4/17/2016,2016,4,15,15.87,100.99,70,22.88,0.06,141,0,0,0,0,1.7,8,58.4,28.5,37.4,25.5,16.8,59.9,15011,76.3,78.2,9.444444444,
11349,THA,Thailand,Southeast Asia,Upper-Middle,4/24/2016,2016,4,16,15.87,100.99,70,20.59,0.27,120.9,1,0,0,1,53.5,71,65.6,33.9,36.4,17.2,17.1,63.3,15011,64,94.6,145.321608,
11350,THA,Thailand,Southeast Asia,Upper-Middle,5/1/2016,2016,5,17,15.87,100.99,70,21.69,0.53,139.6,0,0,0,0,50,80,79.4,33.8,52.6,23.2,15.8,56,15035,77.1,83.4,136.7035176,
11351,THA,Thailand,Southeast Asia,Upper-Middle,5/8/2016,2016,5,18,15.87,100.99,70,25.31,-0.48,127.6,0,0,0,0,59,85,64.9,29.3,54.6,25.7,19.4,53.1,15035,72.9,84.3,153.453505,
11352,THA,Thailand,Southeast Asia,Upper-Middle,5/15/2016,2016,5,19,15.87,100.99,70,21.39,-0.42,95.7,0,0,0,0,33.2,56,58.6,21.7,29.3,15.8,9.2,60.8,15035,81.5,96.8,95.90114068,
11353,THA,Thailand,Southeast Asia,Upper-Middle,5/22/2016,2016,5,20,15.87,100.99,70,17.92,-1.1,83.5,0,0,0,0,26.7,45,58.4,25.3,5.5,16.8,0,61.9,15035,74.5,93.6,83.79087452,
11354,THA,Thailand,Southeast Asia,Upper-Middle,5/29/2016,2016,5,21,15.87,100.99,70,17.35,-1.01,97.6,0,0,0,0,5.2,29,57,18.4,11.3,21.9,4,63.6,15035,71.4,93.1,28.88888889,
11355,THA,Thailand,Southeast Asia,Upper-Middle,6/5/2016,2016,6,22,15.87,100.99,70,21.22,-0.45,73.4,0,0,0,0,31.8,57,49.3,33.8,42.1,18.8,14.5,64.6,15060,66.8,93.1,93.29277567,
11356,THA,Thailand,Southeast Asia,Upper-Middle,6/12/2016,2016,6,23,15.87,100.99,70,21.26,-0.01,16,1,0,0,1,61.6,91,68.3,26.6,26.1,16.9,21.9,57.9,15060,77.5,91.2,155.2761087,
11357,THA,Thailand,Southeast Asia,Upper-Middle,6/19/2016,2016,6,24,15.87,100.99,70,18.77,-0.68,84.6,0,0,0,0,26,53,60.6,30.1,7.5,24.8,9.9,59.8,15060,74.6,98.1,82.48669202,
11358,THA,Thailand,Southeast Asia,Upper-Middle,6/26/2016,2016,6,25,15.87,100.99,70,16.67,0.24,63.6,0,0,0,0,50.4,83,74.1,35.8,4.1,20.5,0,55.2,15060,72,87.7,137.6884422,
11359,THA,Thailand,Southeast Asia,Upper-Middle,7/3/2016,2016,7,26,15.87,100.99,70,16.05,0.37,96.3,0,0,0,0,47.1,67,63.2,34.5,6.6,21.4,0,57.3,15084,69.7,87,129.5628141,
11360,THA,Thailand,Southeast Asia,Upper-Middle,7/10/2016,2016,7,27,15.87,100.99,70,12.99,-0.18,84,0,0,0,0,0,8,55.7,20.5,3.8,10.2,0,59.7,15084,73.8,92.6,0,
11361,THA,Thailand,Southeast Asia,Upper-Middle,7/17/2016,2016,7,28,15.87,100.99,70,16.24,0.22,188.2,0,0,0,0,67.2,90,76.9,43.1,4.3,28.3,0,68.3,15084,71.5,89.9,159.2017167,
11362,THA,Thailand,Southeast Asia,Upper-Middle,7/24/2016,2016,7,29,15.87,100.99,70,10.37,0.35,114,0,0,0,0,17.2,38,78.2,36,8.3,27.1,0,58.6,15084,74.6,100,66.09125475,
11363,THA,Thailand,Southeast Asia,Upper-Middle,7/31/2016,2016,7,30,15.87,100.99,70,10.47,-0.36,32,0,0,0,0,56,102,47.7,26.3,6.2,35.4,0,62.1,15084,70.9,97.9,151.3505007,
11364,THA,Thailand,Southeast Asia,Upper-Middle,8/7/2016,2016,8,31,15.87,100.99,70,8.12,-0.32,0,0,0,0,0,37,64,73.7,26.8,8.8,22.5,0,61.4,15108,60.5,88.4,104.6934673,
11365,THA,Thailand,Southeast Asia,Upper-Middle,8/14/2016,2016,8,32,15.87,100.99,70,12.31,0.35,83.1,0,0,0,0,42.8,54,68.9,33.7,0,25.8,0,58.2,15108,71.9,87.3,118.9748744,
11366,THA,Thailand,Southeast Asia,Upper-Middle,8/21/2016,2016,8,33,15.87,100.99,70,8.66,-0.07,2.4,0,0,0,0,45.1,75,75,33.7,0,25.3,0,64.3,15108,61.3,97.2,124.638191,
11367,THA,Thailand,Southeast Asia,Upper-Middle,8/28/2016,2016,8,34,15.87,100.99,70,5.78,-0.7,68.7,0,0,0,0,65.9,105,80.8,22,0.3,25,0,61.1,15108,65.4,84.6,158.2904149,
11368,THA,Thailand,Southeast Asia,Upper-Middle,9/4/2016,2016,9,35,15.87,100.99,70,10.23,0.15,72.2,0,0,0,0,57.8,87,66.2,26.7,5.9,20.5,0,60,15133,76.3,88.1,152.6123033,
11369,THA,Thailand,Southeast Asia,Upper-Middle,9/11/2016,2016,9,36,15.87,100.99,70,9.67,-0.35,52.9,0,0,0,0,58,65,46.3,23.5,7.1,25.7,0,63.2,15133,78,100,152.7525036,
11370,THA,Thailand,Southeast Asia,Upper-Middle,9/18/2016,2016,9,37,15.87,100.99,70,8.93,-1.02,68.3,0,0,0,0,63,101,65.5,25.6,4.6,27.2,0,62,15133,69.4,95.1,156.2575107,
11371,THA,Thailand,Southeast Asia,Upper-Middle,9/25/2016,2016,9,38,15.87,100.99,70,7.52,-0.29,52.6,0,0,0,0,63.4,95,71.9,26.7,4.6,22.7,0,64,15133,67.3,100,156.5379113,
11372,THA,Thailand,Southeast Asia,Upper-Middle,10/2/2016,2016,10,39,15.87,100.99,70,7.63,0.03,9.4,0,0,0,0,109.2,162,78.5,21.1,6.2,22,0,57.2,15157,65.8,91.5,188.6437768,
11373,THA,Thailand,Southeast Asia,Upper-Middle,10/9/2016,2016,10,40,15.87,100.99,70,6.97,-0.82,84.8,0,0,0,0,73.5,92,81,22.5,7.5,22.9,0,61.7,15157,78.7,97.6,163.6180258,
11374,THA,Thailand,Southeast Asia,Upper-Middle,10/16/2016,2016,10,41,15.87,100.99,70,8.31,-0.74,16,0,0,0,0,35.6,68,72.6,25.3,1.8,13.5,0,63.8,15157,65.2,92.3,101.2462312,
11375,THA,Thailand,Southeast Asia,Upper-Middle,10/23/2016,2016,10,42,15.87,100.99,70,7.74,-0.59,5.4,0,0,0,0,68.3,87,74.8,29.4,1.7,27.8,0,59.1,15157,70.8,98,159.9728183,
11376,THA,Thailand,Southeast Asia,Upper-Middle,10/30/2016,2016,10,43,15.87,100.99,70,7.72,-0.11,46.5,0,0,0,0,70.3,99,60.8,26.9,5.7,18.2,0,59.2,15157,64.7,97.1,161.3748212,
11377,THA,Thailand,Southeast Asia,Upper-Middle,11/6/2016,2016,11,44,15.87,100.99,70,5.97,0.35,45.2,0,0,0,0,37.5,35,50.7,29,0,21.8,0,60.9,15182,70.6,91.7,105.9246231,
11378,THA,Thailand,Southeast Asia,Upper-Middle,11/13/2016,2016,11,45,15.87,100.99,70,4.25,-0.16,68.7,0,0,0,0,48,72,71.7,30.6,5.1,14.3,0,61.2,15182,71.7,85.7,131.7788945,
11379,THA,Thailand,Southeast Asia,Upper-Middle,11/20/2016,2016,11,46,15.87,100.99,70,12.68,-0.04,49.8,0,0,0,0,57.9,82,60,30.1,5.2,24,0,61.9,15182,68.5,94.2,152.6824034,
11380,THA,Thailand,Southeast Asia,Upper-Middle,11/27/2016,2016,11,47,15.87,100.99,70,11.3,-0.14,83.5,0,0,0,0,5.1,7,48.8,37.8,7.4,13.2,0,60.3,15182,71.9,93.4,28.33333333,
11381,THA,Thailand,Southeast Asia,Upper-Middle,12/4/2016,2016,12,48,15.87,100.99,70,13.31,-0.68,61.1,0,0,0,0,27.9,38,80.4,30.5,0,27,0,64.3,15206,68.3,97,86.02661597,
11382,THA,Thailand,Southeast Asia,Upper-Middle,12/11/2016,2016,12,49,15.87,100.99,70,13.43,-0.86,64.5,0,0,0,0,21.8,1,46.9,24.9,8.2,33.7,0,60.9,15206,66.3,86.4,74.66159696,
11383,THA,Thailand,Southeast Asia,Upper-Middle,12/18/2016,2016,12,50,15.87,100.99,70,13.29,-0.33,49.5,0,0,0,0,92.3,136,85,29.9,4.9,26.2,0,57.7,15206,70.9,93,176.7968526,
11384,THA,Thailand,Southeast Asia,Upper-Middle,12/25/2016,2016,12,51,15.87,100.99,70,15.31,0.4,97.2,0,0,0,0,61.9,95,71.9,29.5,4.3,29.9,0,60.8,15206,73.9,85.9,155.4864092,
11385,THA,Thailand,Southeast Asia,Upper-Middle,1/1/2017,2017,1,52,15.87,100.99,70,19.68,0.07,52.7,0,0,0,0,48.5,86,61.1,23.8,7.2,22.4,9.7,62.9,15230,68.7,86.6,133.0100503,80
11386,THA,Thailand,Southeast Asia,Upper-Middle,1/8/2017,2017,1,1,15.87,100.99,70,17.48,-0.07,67.9,0,0,0,0,37.4,70,71.6,28,1.6,22.2,9,55.1,15230,63.6,96.8,105.678392,80
11387,THA,Thailand,Southeast Asia,Upper-Middle,1/15/2017,2017,1,2,15.87,100.99,70,18.95,-0.13,71.2,0,0,0,0,60.8,81,70.7,33.9,0,25.7,6,63,15230,72.7,91,154.7153076,80
11388,THA,Thailand,Southeast Asia,Upper-Middle,1/22/2017,2017,1,3,15.87,100.99,70,18.51,-0.12,94,0,0,0,0,11,3,59.3,29,6.3,27.8,5.4,64.5,15230,73.8,94.4,54.53992395,80
11389,THA,Thailand,Southeast Asia,Upper-Middle,1/29/2017,2017,1,4,15.87,100.99,70,18.07,-0.35,99.1,0,0,0,0,49.6,82,54.9,28.9,4.4,21.9,6.3,61.5,15230,74.9,92.8,135.718593,80
11390,THA,Thailand,Southeast Asia,Upper-Middle,2/5/2017,2017,2,5,15.87,100.99,70,16.8,-0.67,92.1,0,0,0,0,56.3,86,74,34.5,0.8,25.2,7.6,65.1,15255,74.9,100,151.5608011,80
11391,THA,Thailand,Southeast Asia,Upper-Middle,2/12/2017,2017,2,6,15.87,100.99,70,14.54,-0.21,155.2,0,0,0,0,60,106,64.5,30.3,6.1,29.3,5.3,57,15255,67.9,93,154.1545064,80
11392,THA,Thailand,Southeast Asia,Upper-Middle,2/19/2017,2017,2,7,15.87,100.99,70,22.87,-0.29,83.2,0,0,0,0,12.7,44,67.4,21.3,43.3,29.3,12.8,64.6,15255,79,97.4,57.70722433,80
11393,THA,Thailand,Southeast Asia,Upper-Middle,2/26/2017,2017,2,8,15.87,100.99,70,24.35,0.1,95.9,0,0,0,0,64.9,84,61.3,33.3,44.9,20.8,20.3,57.7,15255,69.6,96.9,157.5894134,80
11394,THA,Thailand,Southeast Asia,Upper-Middle,3/5/2017,2017,3,9,15.87,100.99,70,21.43,-0.28,174.6,0,0,0,0,5.9,14,54.1,33,29.1,22,3.2,64.7,15279,72.3,93.6,32.77777778,80
11395,THA,Thailand,Southeast Asia,Upper-Middle,3/12/2017,2017,3,10,15.87,100.99,70,22.36,0.41,137,0,0,0,0,26.6,34,44.7,35.9,40.5,26.4,13.2,62.3,15279,68,86.7,83.60456274,80
11396,THA,Thailand,Southeast Asia,Upper-Middle,3/19/2017,2017,3,11,15.87,100.99,70,22.66,-0.75,87,1,0,0,1,28.9,41,66.1,33.5,36.7,23.2,22.5,63.1,15279,68.1,87.6,87.88973384,80
11397,THA,Thailand,Southeast Asia,Upper-Middle,3/26/2017,2017,3,12,15.87,100.99,70,20.49,0.61,127.2,1,0,0,1,39.6,67,62.5,27.4,41.6,26.2,12.9,59.3,15279,61.7,89.4,111.0954774,80
11398,THA,Thailand,Southeast Asia,Upper-Middle,4/2/2017,2017,4,13,15.87,100.99,70,22.69,-1.02,110.8,0,0,0,0,25.8,-3,55.5,18.5,26.7,20,10.4,61.8,15303,75.9,88.4,82.11406844,80
11399,THA,Thailand,Southeast Asia,Upper-Middle,4/9/2017,2017,4,14,15.87,100.99,70,19.96,-0.14,106.2,0,0,0,0,47.5,72,60.1,28.7,8.3,18.7,8.1,63.1,15303,69.6,100,130.5477387,80
11400,THA,Thailand,Southeast Asia,Upper-Middle,4/16/2017,2017,4,15,15.87,100.99,70,21.98,-0.52,113.7,0,0,0,0,39.6,64,62.3,19.2,40.7,24,17.1,60.4,15303,70.9,98.9,111.0954774,80
11401,THA,Thailand,Southeast Asia,Upper-Middle,4/23/2017,2017,4,16,15.87,100.99,70,23.02,0.01,162,1,0,0,1,10.4,19,38.2,33.5,47.1,22.7,28.6,59.7,15303,63.1,93.5,53.42205323,80
11402,THA,Thailand,Southeast Asia,Upper-Middle,4/30/2017,2017,4,17,15.87,100.99,70,24,0.47,159.3,0,0,0,0,52.3,78,58.7,29.6,43.5,35.4,25.1,62.6,15303,65.1,99.5,142.3668342,80
11403,THA,Thailand,Southeast Asia,Upper-Middle,5/7/2017,2017,5,18,15.87,100.99,70,20.02,-0.48,127.8,0,0,0,0,0,32,50.3,35.9,21.2,27.2,14.8,60.8,15328,71.8,100,0,80
11404,THA,Thailand,Southeast Asia,Upper-Middle,5/14/2017,2017,5,19,15.87,100.99,70,22.77,-0.17,127.1,1,0,0,1,41.7,75,53.9,34.7,47,23.1,11.5,57.2,15328,76.7,91.7,116.2663317,80
11405,THA,Thailand,Southeast Asia,Upper-Middle,5/21/2017,2017,5,20,15.87,100.99,70,20.06,-0.29,102.1,0,0,0,0,20.3,43,52.2,29.5,18.7,34.4,7.4,63.3,15328,70.9,90.3,71.86692015,80
11406,THA,Thailand,Southeast Asia,Upper-Middle,5/28/2017,2017,5,21,15.87,100.99,70,22.76,0.38,143.5,2,0,0,2,48,86,77.6,40.6,31.5,18.8,31.7,55.8,15328,70.5,85.5,131.7788945,80
11407,THA,Thailand,Southeast Asia,Upper-Middle,6/4/2017,2017,6,22,15.87,100.99,70,19.19,0.79,62.2,0,0,0,0,69.1,128,84.9,37.7,7.4,17.2,6.5,59.3,15352,69.7,88.4,160.5336195,80
11408,THA,Thailand,Southeast Asia,Upper-Middle,6/11/2017,2017,6,23,15.87,100.99,70,17.76,0.48,95.5,0,0,0,0,18.2,34,48.9,35.5,7,22.9,8.1,60.9,15352,72.8,93.6,67.95437262,80
11409,THA,Thailand,Southeast Asia,Upper-Middle,6/18/2017,2017,6,24,15.87,100.99,70,18.87,-0.46,96.4,0,0,0,0,62.6,100,76,26.7,5.8,16.2,10.9,59.3,15352,71.5,90.8,155.9771102,80
11410,THA,Thailand,Southeast Asia,Upper-Middle,6/25/2017,2017,6,25,15.87,100.99,70,15.64,-0.45,88.8,0,0,0,0,85.7,136,77.8,25.2,1.6,25.1,5.7,56.1,15352,75.5,82.3,172.1702432,80
11411,THA,Thailand,Southeast Asia,Upper-Middle,7/2/2017,2017,7,26,15.87,100.99,70,13.2,-0.08,67.4,0,0,0,0,69.7,110,72.8,22.8,4.1,18.6,0,61.8,15376,73,85.1,160.9542203,80
11412,THA,Thailand,Southeast Asia,Upper-Middle,7/9/2017,2017,7,27,15.87,100.99,70,16.67,-0.12,83.3,0,0,0,0,19.6,34,62.6,23.5,6.6,17.2,6.5,61.6,15376,67.6,88.1,70.56273764,80
11413,THA,Thailand,Southeast Asia,Upper-Middle,7/16/2017,2017,7,28,15.87,100.99,70,14.18,-1.22,79.8,0,0,0,0,54.6,73,66.1,23.8,1.9,15.8,0,61.1,15376,68.1,91.3,148.0301508,80
11414,THA,Thailand,Southeast Asia,Upper-Middle,7/23/2017,2017,7,29,15.87,100.99,70,12.22,-0.3,34.6,0,0,0,0,44.3,52,61.8,23.8,6.1,22.5,0,55.6,15376,59.8,98.3,122.6683417,80
11415,THA,Thailand,Southeast Asia,Upper-Middle,7/30/2017,2017,7,30,15.87,100.99,70,10.04,0.44,45.9,0,0,0,0,64.5,105,68,31.8,4.2,17.9,0,62.2,15376,70,98.8,157.3090129,80
11416,THA,Thailand,Southeast Asia,Upper-Middle,8/6/2017,2017,8,31,15.87,100.99,70,9.94,0.16,92.5,0,0,0,0,33.6,60,51.2,38.5,7.4,24.1,0,59.7,15401,64.4,95.4,96.64638783,80
11417,THA,Thailand,Southeast Asia,Upper-Middle,8/13/2017,2017,8,32,15.87,100.99,70,9.71,0.11,61.3,0,0,0,0,42,63,57.8,26.3,2.6,23.6,0,60.6,15401,76.8,99.8,117.0050251,80
11418,THA,Thailand,Southeast Asia,Upper-Middle,8/20/2017,2017,8,33,15.87,100.99,70,8.08,-0.43,39.9,0,0,0,0,47.6,60,71.4,26.6,6.7,20.6,0,65.4,15401,68.6,94.6,130.7939698,80
11419,THA,Thailand,Southeast Asia,Upper-Middle,8/27/2017,2017,8,34,15.87,100.99,70,9.41,0.41,108.9,0,0,0,0,39.2,38,46.8,33.5,0.4,20.9,0,60.6,15401,68.3,94.7,110.1105528,80
11420,THA,Thailand,Southeast Asia,Upper-Middle,9/3/2017,2017,9,35,15.87,100.99,70,9.14,0.68,45,0,0,0,0,65.4,115,76.8,32.6,11,24.3,0,59.4,15425,66.4,95.5,157.9399142,80
11421,THA,Thailand,Southeast Asia,Upper-Middle,9/10/2017,2017,9,36,15.87,100.99,70,7.5,-0.3,51.6,0,0,0,0,34.7,59,63.5,35.4,0,21.5,0,63.6,15425,68.2,90.3,98.69581749,80
11422,THA,Thailand,Southeast Asia,Upper-Middle,9/17/2017,2017,9,37,15.87,100.99,70,9.02,0.14,65.5,0,0,0,0,67.9,111,74.6,28.1,6.1,32.5,0,58.5,15425,65.8,86,159.6924177,80
11423,THA,Thailand,Southeast Asia,Upper-Middle,9/24/2017,2017,9,38,15.87,100.99,70,4.63,-0.45,39.9,0,0,0,0,49.8,91,67.9,28.8,4.2,31.3,0,65.8,15425,74,94.3,136.2110553,80
11424,THA,Thailand,Southeast Asia,Upper-Middle,10/1/2017,2017,10,39,15.87,100.99,70,2.76,0,98.1,0,0,0,0,1,13,45.3,33.1,6.8,24.6,0,62.5,15450,65.4,92.5,5.555555556,80
11425,THA,Thailand,Southeast Asia,Upper-Middle,10/8/2017,2017,10,40,15.87,100.99,70,10.75,0.23,68.2,0,0,0,0,0,-7,45.3,27.9,5.2,28.1,0,59.6,15450,74.3,95.6,0,80
11426,THA,Thailand,Southeast Asia,Upper-Middle,10/15/2017,2017,10,41,15.87,100.99,70,7.08,-0.47,43.4,0,0,0,0,28.1,36,51.9,28.8,10.4,24.9,0,62.1,15450,61.8,88.9,86.39923954,80
11427,THA,Thailand,Southeast Asia,Upper-Middle,10/22/2017,2017,10,42,15.87,100.99,70,7.63,0,0,0,0,0,0,78.3,131,68.2,36.1,7.4,20.1,0,60,15450,65.1,97.4,166.9828326,80
11428,THA,Thailand,Southeast Asia,Upper-Middle,10/29/2017,2017,10,43,15.87,100.99,70,8.29,-0.26,74.6,0,0,0,0,72,95,56.8,25.3,5.5,16.9,0,62.5,15450,64.6,87,162.5665236,80
11429,THA,Thailand,Southeast Asia,Upper-Middle,11/5/2017,2017,11,44,15.87,100.99,70,8.78,0.65,12.2,0,0,0,0,41.7,54,69,30.9,8.2,34.3,0,64.3,15474,69.4,100,116.2663317,80
11430,THA,Thailand,Southeast Asia,Upper-Middle,11/12/2017,2017,11,45,15.87,100.99,70,7.93,-0.19,55.7,0,0,0,0,27.6,35,63.1,36.4,5.4,32.6,0,57.8,15474,71,92.2,85.46768061,80
11431,THA,Thailand,Southeast Asia,Upper-Middle,11/19/2017,2017,11,46,15.87,100.99,70,10.4,0.47,64,0,0,0,0,83,134,82.1,35.2,4.5,19.3,0,61.2,15474,75.1,99.7,170.2775393,80
11432,THA,Thailand,Southeast Asia,Upper-Middle,11/26/2017,2017,11,47,15.87,100.99,70,11.57,-1.02,66.8,0,0,0,0,47.3,83,80.2,26.4,3.2,7.8,0,63.6,15474,62.8,96.7,130.0552764,80
11433,THA,Thailand,Southeast Asia,Upper-Middle,12/3/2017,2017,12,48,15.87,100.99,70,10.57,0.2,54,0,0,0,0,32.8,38,39.7,32.3,5.4,22.4,0,60,15498,72.8,91.4,95.15589354,80
11434,THA,Thailand,Southeast Asia,Upper-Middle,12/10/2017,2017,12,49,15.87,100.99,70,16.11,0.06,82.5,0,0,0,0,48.5,77,75.2,33.2,6.9,35.4,3.2,60.9,15498,66.5,95.5,133.0100503,80
11435,THA,Thailand,Southeast Asia,Upper-Middle,12/17/2017,2017,12,50,15.87,100.99,70,13.76,-0.39,99.5,0,0,0,0,40.6,45,66.3,35.1,6.4,22.8,0,67.7,15498,70.5,86.8,113.5577889,80
11436,THA,Thailand,Southeast Asia,Upper-Middle,12/24/2017,2017,12,51,15.87,100.99,70,14.24,0.37,103.5,0,0,0,0,59.5,120,58.7,29.3,12.4,27.3,0,62.3,15498,59.3,91.9,153.8040057,80
11437,THA,Thailand,Southeast Asia,Upper-Middle,12/31/2017,2017,12,52,15.87,100.99,70,15.26,0.24,62.4,0,0,0,0,23.7,38,65.8,34.6,3.7,29.8,2.2,59.6,15498,63.5,84.2,78.20152091,80
11438,THA,Thailand,Southeast Asia,Upper-Middle,1/7/2018,2018,1,1,15.87,100.99,70,14.89,-0.56,59.7,0,0,0,0,43.2,37,56,28.5,4.9,22.7,1.1,65.3,15523,71.4,93.5,119.959799,
11439,THA,Thailand,Southeast Asia,Upper-Middle,1/14/2018,2018,1,2,15.87,100.99,70,17.98,-0.14,87.1,0,0,0,0,30.5,54,55.3,31.9,5.5,25.4,8.6,62,15523,62.9,87.5,90.87072243,
11440,THA,Thailand,Southeast Asia,Upper-Middle,1/21/2018,2018,1,3,15.87,100.99,70,18.92,-0.07,77.2,0,0,0,0,78.6,98,71.3,45.3,5.4,23.7,8.3,58.6,15523,57.1,94.6,167.193133,
11441,THA,Thailand,Southeast Asia,Upper-Middle,1/28/2018,2018,1,4,15.87,100.99,70,18.11,-0.55,61.9,0,0,0,0,95.9,161,95.9,28.2,2.9,12.6,0,59.1,15523,75.2,89.1,179.3204578,
11442,THA,Thailand,Southeast Asia,Upper-Middle,2/4/2018,2018,2,5,15.87,100.99,70,19.31,0.16,93.8,0,0,0,0,20.9,13,55.3,32.7,2.6,18.8,13.2,60.6,15547,67.4,94.4,72.98479087,
11443,THA,Thailand,Southeast Asia,Upper-Middle,2/11/2018,2018,2,6,15.87,100.99,70,18.28,-0.13,102.3,0,0,0,0,8.7,13,61.5,32.9,0.9,23.6,3.7,61.6,15547,66.5,97,48.33333333,
11444,THA,Thailand,Southeast Asia,Upper-Middle,2/18/2018,2018,2,7,15.87,100.99,70,21.23,-0.52,105.4,0,0,0,0,0,-6,50.9,33.3,42.6,27.3,0.3,62.9,15547,75.9,97.2,0,
11445,THA,Thailand,Southeast Asia,Upper-Middle,2/25/2018,2018,2,8,15.87,100.99,70,22.87,0.28,124.7,1,0,0,1,44.9,68,60.7,33.3,36.1,24.5,24.9,54.5,15547,65.9,95.9,124.1457286,
11446,THA,Thailand,Southeast Asia,Upper-Middle,3/4/2018,2018,3,9,15.87,100.99,70,24.36,0.36,103.9,0,0,0,0,48.1,65,65.5,25.7,52.6,24.6,14.7,64.5,15571,70.1,87.1,132.0251256,
11447,THA,Thailand,Southeast Asia,Upper-Middle,3/11/2018,2018,3,10,15.87,100.99,70,21.24,-0.17,167.9,0,0,0,0,0,13,46.9,24.2,46.6,25.9,15.8,61.8,15571,66,93.1,0,
11448,THA,Thailand,Southeast Asia,Upper-Middle,3/18/2018,2018,3,11,15.87,100.99,70,21.34,0.45,70.4,0,0,0,0,62.4,92,73.3,20.4,31.6,26.1,5.8,61.3,15571,67.9,96.4,155.8369099,
11449,THA,Thailand,Southeast Asia,Upper-Middle,3/25/2018,2018,3,12,15.87,100.99,70,25.8,-0.32,127.2,0,0,0,0,27.1,60,45.6,24.2,32.5,15.9,15,63.7,15571,68.8,93.2,84.53612167,
